Date,Open,Close,Highest,Lowest
2014-05-13,21.14285725,21.20571425,21.2335715,21.0964285
2014-05-14,21.1625,21.20964275,21.33571425,21.1335715
2014-05-15,21.23928575,21.02928575,21.30714275,21.0014285
2014-05-16,21.0425,21.33964275,21.34035725,20.90714275
2014-05-19,21.33928575,21.5925,21.69035725,21.33321425
2014-05-20,21.58964275,21.59678575,21.65714275,21.45464275
2014-05-21,21.56928575,21.6539285,21.66785725,21.50214275
2014-05-22,21.6585715,21.68821425,21.78035725,21.575
2014-05-23,21.6875,21.93321425,21.95461775,21.65964275
2014-05-27,21.9875,22.3439285,22.35214275,21.98678575
2014-05-28,22.36428575,22.2860715,22.4939285,22.27785725
2014-05-29,22.42321425,22.69214275,22.74535725,22.42035725
2014-05-30,22.785,22.60714275,23.0060715,22.46071425
2014-06-02,22.6414285,22.45178575,22.6725,22.23214275
2014-06-03,22.44285725,22.76928575,22.81214275,22.4375
2014-06-04,22.75678575,23.02928575,23.1389285,22.71821425
2014-06-05,23.0825,23.11964275,23.19178225,22.95035725
2014-06-06,23.21071425,23.0560715,23.25928575,23.01678575
2014-06-09,23.175,23.425,23.47,22.9375
2014-06-10,23.6825,23.5625,23.7625,23.3925
2014-06-11,23.5325,23.465,23.69,23.3675
2014-06-12,23.515,23.0725,23.53,22.975
2014-06-13,23.055,22.82,23.11,22.72
2014-06-16,22.8775,23.05,23.1875,22.8625
2014-06-17,23.0775,23.02,23.175,22.95
2014-06-18,23.0675,23.045,23.0725,22.8375
2014-06-19,23.0725,22.965,23.075,22.834725
2014-06-20,22.9625,22.7275,23.1375,22.725
2014-06-23,22.83,22.7075,22.905,22.65
2014-06-24,22.7075,22.57,22.935,22.5475
2014-06-25,22.5525,22.59,22.675,22.4125
2014-06-26,22.5925,22.725,22.7625,22.45
2014-06-27,22.7175,22.995,23.0,22.6925
2014-06-30,23.035,23.2325,23.43125,23.0225
2014-07-01,23.38,23.38,23.5175,23.2825
2014-07-02,23.4625,23.37,23.515,23.2725
2014-07-03,23.4175,23.5075,23.525,23.3
2014-07-07,23.535,23.992,23.9975,23.525
2014-07-08,24.045,23.8375,24.2,23.48
2014-07-09,23.86,23.8475,23.9875,23.69
2014-07-10,23.44,23.75875,23.8875,23.38
2014-07-11,23.84,23.805,23.9725,23.715625
2014-07-14,23.965,24.1125,24.2225,23.9125
2014-07-15,24.2,23.83,24.2125,23.7575
2014-07-16,24.2425,23.695,24.275,23.685
2014-07-17,23.7575,23.272475,23.81975,23.1425
2014-07-18,23.405,23.6075,23.685,23.255
2014-07-21,23.7475,23.48475,23.75,23.43
2014-07-22,23.67,23.68,23.7225,23.53
2014-07-23,23.855,24.2975,24.47,23.7925
2014-07-24,24.255,24.2575,24.33,24.105
2014-07-25,24.2175,24.41775,24.46,24.16
2014-07-28,24.455,24.755,24.81,24.3875
2014-07-29,24.835,24.595,24.86,24.5625
2014-07-30,24.61,24.5375,24.675,24.4175
2014-07-31,24.29,23.9,24.3625,23.8325
2014-08-01,23.725,24.0325,24.155,23.7025
2014-08-04,24.075,23.8975,24.145,23.7925
2014-08-05,23.84,23.78,23.92,23.59
2014-08-06,23.6875,23.74,23.87,23.6775
2014-08-07,23.7325,23.62,23.9875,23.525
2014-08-08,23.555,23.685,23.705,23.32
2014-08-11,23.8175,23.9975,24.02,23.708875
2014-08-12,24.01,23.9925,24.22,23.9025
2014-08-13,24.0375,24.31,24.31,24.01
2014-08-14,24.3325,24.375,24.3925,24.2
2014-08-15,24.475,24.495,24.5475,24.215
2014-08-18,24.6075,24.79,24.8425,24.495
2014-08-19,24.87,25.1325,25.17,24.83
2014-08-20,25.12,25.1425,25.2725,24.9875
2014-08-21,25.1425,25.145,25.235,25.0275
2014-08-22,25.0725,25.33,25.3675,25.0475
2014-08-25,25.4475,25.385,25.5425,25.32
2014-08-26,25.355,25.22225,25.375,25.215
2014-08-27,25.26,25.5325,25.6425,25.175
2014-08-28,25.3975,25.5625,25.695,25.39
2014-08-29,25.715,25.625,25.725,25.55
2014-09-02,25.7675,25.825,25.935,25.68
2014-09-03,25.775,24.735,25.8,24.645
2014-09-04,24.7525,24.53,25.0225,24.4475
2014-09-05,24.7,24.7425,24.8475,24.5775
2014-09-08,24.825,24.59,24.8275,24.5125
2014-09-09,24.77,24.4975,25.77,24.035
2014-09-10,24.5025,25.25,25.2775,24.44
2014-09-11,25.1025,25.3575,25.36,24.905
2014-09-12,25.3,25.415,25.5475,25.27
2014-09-15,25.7025,25.4075,25.7625,25.36
2014-09-16,24.95,25.215,25.315,24.7225
2014-09-17,25.3175,25.395,25.45,25.14805
2014-09-18,25.5125,25.4475,25.5875,25.39
2014-09-19,25.5675,25.24,25.5875,25.22
2014-09-22,25.45,25.265,25.535,25.145
2014-09-23,25.155,25.66,25.735,25.135
2014-09-24,25.54,25.4375,25.7125,25.3
2014-09-25,25.1275,24.4675,25.1775,24.43
2014-09-26,24.6325,25.1875,25.1875,24.6
2014-09-29,24.6625,25.0275,25.10875,24.6575
2014-09-30,25.2025,25.1875,25.385,25.1325
2014-10-01,25.1475,24.795,25.1725,24.675
2014-10-02,24.8375,24.975,25.055,24.51
2014-10-03,24.86,24.905,25.0525,24.76
2014-10-06,24.99,24.905,25.1625,24.855
2014-10-07,24.8575,24.6875,25.03,24.6825
2014-10-08,24.69,25.2,25.2775,24.5775
2014-10-09,25.385,25.255,25.595,25.1525
2014-10-10,25.1875,25.1825,25.5075,25.075
2014-10-13,25.3325,24.9525,25.445,24.9525
2014-10-14,25.0975,24.6875,25.13,24.6425
2014-10-15,24.4925,24.385,24.7875,23.795
2014-10-16,23.8875,24.065,24.43,23.8525
2014-10-17,24.375,24.4175,24.75,24.2025
2014-10-20,24.585,24.94,24.99,24.555
2014-10-21,25.755,25.6175,25.755,25.3175
2014-10-22,25.71,25.7475,26.0275,25.65
2014-10-23,26.02,26.2075,26.26275,25.9075
2014-10-24,26.295,26.305,26.3725,26.1325
2014-10-27,26.2125,26.2775,26.37,26.175
2014-10-28,26.35,26.685,26.685,26.3375
2014-10-29,26.66,26.835,26.8425,26.59
2014-10-30,26.705,26.745,26.8375,26.475
2014-10-31,27.0025,27.0,27.01,26.8025
2014-11-03,27.0575,27.35,27.575,27.0025
2014-11-04,27.3625,27.15,27.3725,26.93
2014-11-05,27.275,27.215,27.325,27.03125
2014-11-06,27.1425,27.175,27.1975,26.95
2014-11-07,27.1875,27.2525,27.33,27.1375
2014-11-10,27.255,27.2075,27.3325,27.1675
2014-11-11,27.1775,27.425,27.4375,27.1
2014-11-12,27.345,27.8125,27.8575,27.3425
2014-11-13,27.95,28.205,28.3625,27.9
2014-11-14,28.29,28.545,28.5475,28.2625
2014-11-17,28.5775,28.4975,29.32,28.325
2014-11-18,28.495,28.8675,28.9225,28.4725
2014-11-19,28.8625,28.6675,28.935,28.45
2014-11-20,28.7275,29.0775,29.215,28.7125
2014-11-21,29.3775,29.1175,29.3925,29.0075
2014-11-24,29.2175,29.65625,29.6925,29.155
2014-11-25,29.7675,29.4,29.9375,29.3625
2014-11-26,29.485,29.75,29.775,29.4575
2014-11-28,29.8225,29.7325,29.85,29.5125
2014-12-01,29.7025,28.7675,29.8125,27.8175
2014-12-02,28.375,28.6575,28.9375,28.1875
2014-12-03,28.9375,28.9825,29.0875,28.7775
2014-12-04,28.9425,28.8725,29.3,28.8225
2014-12-05,28.9975,28.75,29.02,28.66
2014-12-08,28.5325,28.1,28.662,27.905
2014-12-09,27.5475,28.53,28.575,27.3375
2014-12-10,28.5975,27.9875,28.7125,27.885
2014-12-11,28.085,27.905,28.45,27.835
2014-12-12,27.615,27.4325,27.9675,27.395
2014-12-15,27.675,27.05625,27.9,26.5875
2014-12-16,26.5825,26.68625,27.54,26.565
2014-12-17,26.79,27.3525,27.46,26.705
2014-12-18,27.9625,28.1625,28.1625,27.665
2014-12-19,28.065,27.945,28.31,27.915
2014-12-22,28.04,28.235,28.3725,27.9925
2014-12-23,28.31,28.135,28.3325,28.115
2014-12-24,28.145,28.0025,28.1775,28.0025
2014-12-26,28.025,28.4975,28.63,28.0025
2014-12-29,28.4475,28.4775,28.6925,28.425
2014-12-30,28.41,28.13,28.48,28.0275
2014-12-31,28.2175,27.595,28.2825,27.5525
2015-01-02,27.8475,27.3325,27.86,26.8375
2015-01-05,27.0725,26.5625,27.1625,26.3525
2015-01-06,26.67,26.565,26.8575,26.1575
2015-01-07,26.795,26.9375,27.05,26.67375
2015-01-08,27.3075,27.9725,28.0375,27.175
2015-01-09,28.1675,28.0025,28.3125,27.5525
2015-01-12,28.15,27.3125,28.1575,27.2
2015-01-13,27.8575,27.555,28.2,27.2275
2015-01-14,27.26,27.45,27.6225,27.125
2015-01-15,27.5125,26.705,27.515,26.665
2015-01-16,26.7575,26.4975,26.895,26.3
2015-01-20,26.96,27.18,27.241675,26.625
2015-01-21,27.2375,27.3875,27.765,27.0675
2015-01-22,27.585,28.1,28.1175,27.43
2015-01-23,28.085,28.245,28.4375,27.8825
2015-01-26,28.435,28.275,28.59065,28.2
2015-01-27,28.105,27.285,28.12,27.2575
2015-01-28,29.40625,28.8275,29.53,28.8275
2015-01-29,29.09,29.725,29.7975,28.89
2015-01-30,29.6,29.29,30.0,29.2125
2015-02-02,29.5175,29.6575,29.7925,29.02
2015-02-03,29.555,29.6625,29.7725,29.4025
2015-02-04,29.625,29.89,30.1275,29.57725
2015-02-05,30.005,29.985,30.0575,29.8125
2015-02-06,30.005,29.7325,30.0625,29.6125
2015-02-09,29.6375,29.93,29.96,29.6075
2015-02-10,30.04,30.505,30.5375,30.04
2015-02-11,30.6925,31.22,31.23,30.625
2015-02-12,31.515,31.615,31.87,31.3925
2015-02-13,31.82,31.77,31.82,31.4125
2015-02-17,31.8725,31.9575,32.22,31.73
2015-02-18,31.90625,32.17875,32.195,31.8625
2015-02-19,32.115,32.1125,32.2575,32.0825
2015-02-20,32.1675,32.37375,32.375,32.0125
2015-02-23,32.54,33.25,33.25,32.415
2015-02-24,33.235,33.0425,33.4,32.7925
2015-02-25,32.89,32.1975,32.9,32.0375
2015-02-26,32.19625,32.60375,32.7175,31.6525
2015-02-27,32.5,32.115,32.6425,32.06
2015-03-02,32.335,32.2725,32.57,32.075
2015-03-03,32.24,32.34,32.38,32.0225
2015-03-04,32.275,32.135,32.39,32.08
2015-03-05,32.1475,31.6025,32.1875,31.44
2015-03-06,32.1075,31.65,32.3425,31.565
2015-03-09,31.99,31.785,32.3925,31.265
2015-03-10,31.6025,31.1275,31.805,30.95
2015-03-11,31.1875,30.56,31.1925,30.5275
2015-03-12,30.5775,31.1125,31.225,30.4075
2015-03-13,31.0975,30.8975,31.348775,30.645
2015-03-16,30.92,31.2375,31.2375,30.7175
2015-03-17,31.475,31.76,31.83,31.4125
2015-03-18,31.82,32.1175,32.29,31.5925
2015-03-19,32.1875,31.87375,32.311275,31.85
2015-03-20,32.075,31.475,32.1,31.29
2015-03-23,31.78,31.8025,31.9625,31.63
2015-03-24,31.8075,31.6725,32.01,31.64
2015-03-25,31.635,30.845,31.705,30.845
2015-03-26,30.69,31.06,31.22,30.65
2015-03-27,31.15,30.8125,31.175,30.7275
2015-03-30,31.0125,31.5925,31.6,31.0
2015-03-31,31.525,31.1075,31.6225,31.08875
2015-04-01,31.2025,31.0625,31.28,30.775
2015-04-02,31.2575,31.33,31.39,31.0475
2015-04-06,31.115,31.8375,31.8775,31.0825
2015-04-07,31.9075,31.5025,32.03045,31.495
2015-04-08,31.4625,31.4,31.6,31.2425
2015-04-09,31.4625,31.64,31.645,31.165
2015-04-10,31.47,31.775,31.8025,31.315
2015-04-13,31.9725,31.7125,32.1425,31.6525
2015-04-14,31.75,31.575,31.8225,31.4775
2015-04-15,31.6025,31.695,31.7825,31.5025
2015-04-16,31.5625,31.5425,31.775,31.5275
2015-04-17,31.3875,31.1875,31.535,31.115
2015-04-20,31.355,31.9,32.03,31.2925
2015-04-21,32.025,31.7275,32.05,31.6675
2015-04-22,31.745,32.155,32.2175,31.58
2015-04-23,32.075,32.4175,32.605,32.035
2015-04-24,32.6225,32.57,32.6575,32.3075
2015-04-27,33.0775,33.1625,33.2825,32.7875
2015-04-28,33.61375,32.64,33.635,32.3925
2015-04-29,32.55,32.16,32.8975,32.075
2015-04-30,31.875,31.2875,31.97,31.145
2015-05-01,31.5225,32.2375,32.5325,31.325
2015-05-04,32.375,32.175,32.6425,32.065
2015-05-05,32.0375,31.45,32.11245,31.445
2015-05-06,31.64,31.2525,31.6875,30.84
2015-05-07,31.1925,31.315,31.52,31.005
2015-05-08,31.67,31.905,31.905,31.5275
2015-05-11,31.8475,31.58,31.89,31.40625
2015-05-12,31.4125,31.46625,31.72,31.205
2015-05-13,31.5375,31.5025,31.7975,31.4675
2015-05-14,31.8525,32.2375,32.2375,31.79
2015-05-15,32.2675,32.1925,32.3725,32.0525
2015-05-18,32.09,32.5475,32.68,32.09
2015-05-19,32.6725,32.5175,32.72,32.41
2015-05-20,32.5,32.515,32.745,32.335
2015-05-21,32.5175,32.8475,32.9075,32.4575
2015-05-22,32.8975,33.135,33.2425,32.85
2015-05-26,33.15,32.405,33.2275,32.28
2015-05-27,32.585,33.01125,33.065,32.5125
2015-05-28,32.965,32.945,32.9875,32.775
2015-05-29,32.7925,32.57,32.8625,32.475
2015-06-01,32.7875,32.63375,32.8475,32.5125
2015-06-02,32.4775,32.49,32.66375,32.33
2015-06-03,32.6725,32.53,32.735,32.475
2015-06-04,32.41,32.34,32.645,32.2275
2015-06-05,32.3925,32.1625,32.4225,32.09
2015-06-08,32.235,31.95,32.3025,31.7075
2015-06-09,31.6825,31.855,32.02,31.405
2015-06-10,31.9825,32.22,32.335,31.9625
2015-06-11,32.295,32.1475,32.545,32.11875
2015-06-12,32.0375,31.7925,32.0825,31.7775
2015-06-15,31.5375,31.73,31.81,31.4275
2015-06-16,31.7675,31.9,31.9625,31.5925
2015-06-17,31.94,31.825,31.97,31.685
2015-06-18,31.8075,31.97,32.0775,31.805
2015-06-19,31.9275,31.65,31.955,31.6
2015-06-22,31.8725,31.9025,32.015,31.77
2015-06-23,31.855,31.7575,31.9025,31.7198
2015-06-24,31.795,32.0275,32.45,31.78
2015-06-25,32.215,31.875,32.3,31.875
2015-06-26,31.9175,31.6875,31.9975,31.6275
2015-06-29,31.375,31.1325,31.6175,31.12
2015-06-30,31.3925,31.35625,31.53,31.215
2015-07-01,31.7125,31.65,31.735,31.4975
2015-07-02,31.6075,31.61,31.6725,31.4425
2015-07-06,31.235,31.5,31.5575,31.2125
2015-07-07,31.4725,31.4225,31.5375,30.9425
2015-07-08,31.12,30.6425,31.16,30.635
2015-07-09,30.9625,30.0175,31.015,29.805
2015-07-10,30.485,30.82,30.9625,30.3025
2015-07-13,31.2575,31.415,31.43875,31.08
2015-07-14,31.51,31.4025,31.5925,31.26
2015-07-15,31.43,31.705,31.7875,31.395
2015-07-16,31.935,32.1275,32.1425,31.8375
2015-07-17,32.27,32.405,32.405,32.0775
2015-07-20,32.7425,33.0175,33.2425,32.675
2015-07-21,33.2125,32.6875,33.23,32.58
2015-07-22,30.4975,31.305,31.375,30.4975
2015-07-23,31.55,31.29,31.7725,31.265
2015-07-24,31.33,31.125,31.435,30.975
2015-07-27,30.7725,30.6925,30.9025,30.53
2015-07-28,30.845,30.83,30.9775,30.6375
2015-07-29,30.7875,30.7475,30.875,30.5675
2015-07-30,30.58,30.5925,30.642475,30.4275
2015-07-31,30.65,30.325,30.660625,30.2275
2015-08-03,30.375,29.61,30.6425,29.38
2015-08-04,29.355,28.66,29.425,28.3125
2015-08-05,28.2375,28.85,29.36,28.025
2015-08-06,28.9925,28.7825,29.125,28.52875
2015-08-07,28.645,28.88,29.0625,28.625
2015-08-10,29.1325,29.93,29.9975,29.1325
2015-08-11,29.4525,28.3725,29.545,28.3325
2015-08-12,28.1325,28.81,28.855,27.4075
2015-08-13,29.01,28.7875,29.1,28.635
2015-08-14,28.58,28.99,29.0775,28.5025
2015-08-17,29.01,29.29,29.4125,28.875
2015-08-18,29.1075,29.125,29.36,29.0025
2015-08-19,29.025,28.7525,29.13,28.67
2015-08-20,28.52,28.1625,28.5875,27.9075
2015-08-21,27.6075,26.44,27.975,26.41125
2015-08-24,23.7175,25.78,27.2,23.0
2015-08-25,27.7775,25.935,27.7775,25.875
2015-08-26,26.77125,27.4225,27.4725,26.2625
2015-08-27,28.0575,28.23,28.31,27.505
2015-08-28,28.0425,28.3225,28.3275,27.885
2015-08-31,28.0075,28.19,28.6325,28.0
2015-09-01,27.5375,26.93,27.97,26.84
2015-09-02,27.5575,28.085,28.085,27.28275
2015-09-03,28.1225,27.5925,28.195,27.51
2015-09-04,27.2425,27.3175,27.6125,27.1275
2015-09-08,27.9125,28.0775,28.14,27.58
2015-09-09,28.44,27.5375,28.505,27.4425
2015-09-10,27.5675,28.1425,28.320625,27.475
2015-09-11,27.9475,28.5525,28.5525,27.94
2015-09-14,29.145,28.8275,29.2225,28.715
2015-09-15,28.9825,29.07,29.1325,28.605
2015-09-16,29.0625,29.1025,29.135,28.86
2015-09-17,28.915,28.48,29.1225,28.42875
2015-09-18,28.0525,28.3625,28.575,27.9675
2015-09-21,28.4175,28.8025,28.8425,28.415
2015-09-22,28.345,28.35,28.545,28.130025
2015-09-23,28.4075,28.58,28.68,28.325
2015-09-24,28.3125,28.75,28.875,28.0925
2015-09-25,29.11,28.6775,29.1725,28.505
2015-09-28,28.4625,28.11,28.6425,28.11
2015-09-29,28.2075,27.265,28.3775,26.965
2015-09-30,27.5425,27.575,27.885,27.1825
2015-10-01,27.2675,27.395,27.405,26.8275
2015-10-02,27.0025,27.595,27.7534,26.8875
2015-10-05,27.47,27.695,27.84245,27.2675
2015-10-06,27.6575,27.8275,27.935,27.44125
2015-10-07,27.935,27.695,27.9425,27.3525
2015-10-08,27.5475,27.375,27.5475,27.0525
2015-10-09,27.5,28.03,28.07,27.3725
2015-10-12,28.1825,27.9,28.1875,27.86
2015-10-13,27.705,27.9475,28.1125,27.67
2015-10-14,27.8225,27.5525,27.88,27.39
2015-10-15,27.7325,27.965,28.025,27.6225
2015-10-16,27.945,27.76,28.0,27.6325
2015-10-19,27.7,27.9325,27.9375,27.5275
2015-10-20,27.835,28.4425,28.5425,27.705
2015-10-21,28.5,28.44,28.895,28.425
2015-10-22,28.5825,28.875,28.875,28.525
2015-10-23,29.175,29.77,29.807,29.0825
2015-10-26,29.52,28.82,29.5325,28.73
2015-10-27,28.85,28.6375,29.135,28.4975
2015-10-28,29.2325,29.8175,29.825,29.015
2015-10-29,29.675,30.1325,30.1725,29.5675
2015-10-30,30.2475,29.875,30.305,29.8625
2015-11-02,29.9675,30.295,30.34,29.9025
2015-11-03,30.1975,30.6425,30.8725,30.175
2015-11-04,30.7825,30.5,30.955,30.405
2015-11-05,30.4625,30.23,30.6725,30.045
2015-11-06,30.2775,30.265,30.4525,30.155
2015-11-09,30.24,30.1425,30.4525,30.0125
2015-11-10,29.225,29.1925,29.5175,29.01525
2015-11-11,29.0925,29.0275,29.355,28.8025
2015-11-12,29.065,28.93,29.205,28.9125
2015-11-13,28.8,28.085,28.8925,28.0675
2015-11-16,27.845,28.54375,28.56,27.75
2015-11-17,28.73,28.4225,28.7625,28.33
2015-11-18,28.94,29.3225,29.3725,28.875
2015-11-19,29.41,29.695,29.9375,29.19
2015-11-20,29.8,29.825,29.98,29.7125
2015-11-23,29.8175,29.4375,29.9325,29.335
2015-11-24,29.3325,29.72,29.8375,29.28
2015-11-25,29.8025,29.5075,29.8075,29.48
2015-11-27,29.5725,29.4525,29.6025,29.4
2015-11-30,29.4975,29.575,29.8525,29.4375
2015-12-01,29.6875,29.335,29.7025,29.215
2015-12-02,29.2625,29.07,29.5275,29.02
2015-12-03,29.1375,28.8,29.1975,28.555
2015-12-04,28.8225,29.7575,29.8125,28.7775
2015-12-07,29.745,29.57,29.965,29.4525
2015-12-08,29.38,29.5575,29.65,29.215
2015-12-09,29.41,28.905,29.4225,28.77
2015-12-10,29.01,29.0425,29.235,28.8775
2015-12-11,28.7975,28.295,28.8475,28.21275
2015-12-14,28.045,28.12,28.17,27.4475
2015-12-15,27.985,27.6225,28.2,27.5875
2015-12-16,27.7675,27.835,27.9975,27.2
2015-12-17,28.005,27.245,28.0625,27.245
2015-12-18,27.2275,26.5075,27.38,26.4525
2015-12-21,26.82,26.8325,26.8425,26.3925
2015-12-22,26.85,26.8075,26.93,26.61275
2015-12-23,26.8175,27.1525,27.2125,26.8
2015-12-24,27.25,27.0075,27.25,26.9875
2015-12-28,26.8975,26.705,26.9225,26.545175
2015-12-29,26.74,27.185,27.3575,26.715
2015-12-30,27.145,26.83,27.175,26.795
2015-12-31,26.7525,26.315,26.7575,26.205
2016-01-04,25.6525,26.3375,26.342,25.5
2016-01-05,26.4375,25.6775,26.4625,25.6025
2016-01-06,25.14,25.175,25.5925,24.9675
2016-01-07,24.67,24.1125,25.0325,24.1075
2016-01-08,24.6375,24.24,24.7775,24.19
2016-01-11,24.7425,24.6325,24.765,24.335
2016-01-12,25.1375,24.99,25.1725,24.709975
2016-01-13,25.08,24.3475,25.2975,24.325
2016-01-14,24.49,24.88,25.12,23.935
2016-01-15,24.05,24.2825,24.4275,23.84
2016-01-19,24.6025,24.165,24.6625,23.875
2016-01-20,23.775,24.1975,24.547425,23.355
2016-01-21,24.265,24.075,24.47,23.735
2016-01-22,24.6575,25.355,25.365,24.5925
2016-01-25,25.38,24.86,25.3825,24.8025
2016-01-26,24.9825,24.9975,25.22,24.5175
2016-01-27,24.01,23.355,24.157225,23.335
2016-01-28,23.4475,23.5225,23.63,23.0975
2016-01-29,23.6975,24.335,24.335,23.5875
2016-02-01,24.1175,24.1075,24.1775,23.85
2016-02-02,23.855,23.62,24.01,23.57
2016-02-03,23.75,24.0875,24.21,23.52
2016-02-04,23.965,24.15,24.3325,23.7975
2016-02-05,24.13,23.505,24.23,23.4225
2016-02-08,23.2825,23.7525,23.925,23.26
2016-02-09,23.5725,23.7475,23.985,23.4825
2016-02-10,23.98,23.5675,24.0875,23.525
2016-02-11,23.4475,23.425,23.68,23.1475
2016-02-12,23.5475,23.4975,23.625,23.2525
2016-02-16,23.755,24.16,24.2125,23.6525
2016-02-17,24.1675,24.53,24.5525,24.0375
2016-02-18,24.71,24.065,24.7225,24.02275
2016-02-19,24.0,24.01,24.189975,23.95
2016-02-22,24.0775,24.22,24.225,23.98
2016-02-23,24.1,23.6725,24.125,23.6375
2016-02-24,23.495,24.025,24.095,23.33
2016-02-25,24.0125,24.19,24.19,23.8125
2016-02-26,24.3,24.2275,24.505925,24.145
2016-02-29,24.215,24.1725,24.5575,24.1625
2016-03-01,24.4125,25.1325,25.1925,24.355
2016-03-02,25.1275,25.1875,25.2225,24.91
2016-03-03,25.145,25.375,25.427475,25.1125
2016-03-04,25.5925,25.7525,25.9375,25.3425
2016-03-07,25.5975,25.4675,25.7075,25.24
2016-03-08,25.195,25.2575,25.44,25.1
2016-03-09,25.3275,25.28,25.395,25.0675
2016-03-10,25.3525,25.2925,25.56,25.0375
2016-03-11,25.56,25.565,25.57,25.375
2016-03-14,25.4775,25.63,25.7275,25.445
2016-03-15,25.99,26.145,26.295,25.9625
2016-03-16,26.1525,26.4925,26.5775,26.1475
2016-03-17,26.38,26.45,26.6175,26.24
2016-03-18,26.585,26.48,26.625,26.2975
2016-03-21,26.4825,26.4775,26.9125,26.285025
2016-03-22,26.3125,26.68,26.8225,26.3025
2016-03-23,26.62,26.5325,26.7675,26.475
2016-03-24,26.3675,26.4175,26.5625,26.2225
2016-03-28,26.5,26.2975,26.5475,26.265
2016-03-29,26.2225,26.92,26.9475,26.22
2016-03-30,27.1625,27.39,27.605,27.15
2016-03-31,27.43,27.2475,27.475,27.22
2016-04-01,27.195,27.4975,27.5,27.05
2016-04-04,27.605,27.78,28.0475,27.5675
2016-04-05,27.3775,27.4525,27.6825,27.355
2016-04-06,27.5575,27.74,27.745,27.3
2016-04-07,27.4875,27.135,27.605,27.03025
2016-04-08,27.2275,27.165,27.4425,27.0425
2016-04-11,27.2425,27.255,27.6525,27.2075
2016-04-12,27.335,27.61,27.625,27.165
2016-04-13,27.7,28.01,28.085,27.7
2016-04-14,27.905,28.025,28.0975,27.8325
2016-04-15,28.0275,27.4625,28.075,27.4325
2016-04-18,27.2225,26.87,27.2375,26.735
2016-04-19,26.97,26.7275,27.0,26.5575
2016-04-20,26.66,26.7825,27.0225,26.515
2016-04-21,26.7325,26.4925,26.7325,26.38
2016-04-22,26.2525,26.42,26.62,26.155
2016-04-25,26.25,26.27,26.4125,26.1275
2016-04-26,25.9775,26.0875,26.325,25.9775
2016-04-27,24.0,24.455,24.6775,23.92
2016-04-28,24.4025,23.7075,24.47,23.5625
2016-04-29,23.4975,23.435,23.68,23.1275
2016-05-02,23.49125,23.41,23.52,23.1
2016-05-03,23.55,23.795,23.935,23.42
2016-05-04,23.8,23.5475,23.975,23.455
2016-05-05,23.5,23.31,23.5175,23.17
2016-05-06,23.3425,23.18,23.3625,22.9625
2016-05-09,23.25,23.1975,23.4425,23.1475
2016-05-10,23.3325,23.355,23.3925,23.0275
2016-05-11,23.37,23.1275,23.3925,23.115
2016-05-12,23.18,22.585,23.195,22.3675
2016-05-13,22.5,22.63,22.9175,22.5
2016-05-16,23.0975,23.47,23.5975,22.9125
2016-05-17,23.6375,23.3725,23.675,23.2525
2016-05-18,23.54,23.64,23.8025,23.4725
2016-05-19,23.66,23.55,23.66,23.3925
2016-05-20,23.66,23.805,23.8575,23.63
2016-05-23,23.9675,24.1075,24.2975,23.9175
2016-05-24,24.305,24.475,24.5225,24.21
2016-05-25,24.6675,24.905,24.935,24.5275
2016-05-26,24.92,25.1025,25.1825,24.66
2016-05-27,24.86,25.0875,25.1175,24.81125
2016-05-31,24.9,24.965,25.1,24.705
2016-06-01,24.755,24.615,24.885,24.5825
2016-06-02,24.4,24.43,24.46,24.1575
2016-06-03,24.4475,24.48,24.5675,24.3625
2016-06-06,24.4975,24.6575,25.4725,24.3875
2016-06-07,24.8125,24.7575,24.9675,24.74
2016-06-08,24.755,24.735,24.89,24.67
2016-06-09,24.625,24.9125,24.9975,24.615
2016-06-10,24.6325,24.7075,24.836425,24.62
2016-06-13,24.6725,24.335,24.78,24.275
2016-06-14,24.33,24.365,24.61875,24.1875
2016-06-15,24.455,24.285,24.6025,24.2575
2016-06-16,24.1125,24.3875,24.4375,24.0175
2016-06-17,24.155,23.8325,24.1625,23.825
2016-06-20,24.0,23.775,24.1425,23.7575
2016-06-21,23.735,23.9775,24.0875,23.669
2016-06-22,24.0625,23.8875,24.2225,23.8375
2016-06-23,23.985,24.025,24.0725,23.8125
2016-06-24,23.2275,23.35,23.66375,23.1625
2016-06-27,23.25,23.01,23.2625,22.875
2016-06-28,23.225,23.3975,23.415,23.035
2016-06-29,23.4925,23.6,23.6375,23.4075
2016-06-30,23.61,23.9,23.9425,23.575
2016-07-01,23.8725,23.9725,24.11625,23.8325
2016-07-05,23.8475,23.7475,23.85,23.615
2016-07-06,23.65,23.8825,23.915,23.5925
2016-07-07,23.925,23.985,24.125,23.905
2016-07-08,24.1225,24.17,24.2225,24.0125
2016-07-11,24.1875,24.245,24.4125,24.1825
2016-07-12,24.2925,24.355,24.425,24.28
2016-07-13,24.3525,24.2175,24.4175,24.21
2016-07-14,24.3475,24.6975,24.7475,24.33
2016-07-15,24.73,24.695,24.825,24.625
2016-07-18,24.675,24.9575,25.0325,24.65
2016-07-19,24.89,24.9675,25.0,24.835
2016-07-20,25.0,24.99,25.115,24.93375
2016-07-21,24.9575,24.8575,25.25,24.7825
2016-07-22,24.815,24.665,24.825,24.5775
2016-07-25,24.5625,24.335,24.71,24.23
